track_name,artist_name,cluster
Chain Breaker,Zach Williams,2
Big Boys,Chuck Berry,2
One Night Only,The Struts,2
Revolution Radio,Green Day,2
Perfect Places,Lorde,0
Sweet Disaster,Dreamers,3
What I've Done,Linkin Park,3
Less Than,Nine Inch Nails,3
Passion,Awolnation,0
Hot Thoughts,Spoon,7
All The Pretty Girls,Kaleo,6
In The Blood,John Mayer,0
Crawling,Linkin Park,7
Run For Cover,The Killers,2
Alone,I Prevail,3
Wild Horses,Bishop Briggs,6
World Gone Mad,Bastille,6
Broken,lovelytheband,0
Thunder,Imagine Dragons,2
Natural,Imagine Dragons,3
High Hopes,Panic! at the Disco,0
Sit Next To Me,Foster The People,7
Whatever It Takes,Imagine Dragons,0
Feel It Still,Portugal. The Man,0
Say Amen (Saturday Night),Panic! at the Disco,7
Africa,Weezer,0
Jumpsuit,twenty one pilots,3
Zombie,Bad Wolves,3
Believer,Imagine Dragons,0
Burn The House Down,AJR,2
Thought Contagion,Muse,0
One Foot,Walk The Moon,7
Live In The Moment,Portugal. The Man,3
My Blood,twenty one pilots,0
Guiding Light,Mumford & Sons,3
&Run,Sir Sly,0
No Roots,Alice Merton,0
Bulletproof,Godsmack,2
Give Yourself A Try,The 1975,7
I Feel Like I'm Drowning,Two Feet,9
Are You Ready,Disturbed,2
Rats,Ghost,3
S.O.S. (Sawed Off Shotgun),The Glorious Sons,2
Devil,Shinedown,1
Kamikaze,Walk The Moon,0
All My Friends,The Revivalists,7
Gold Rush,Death Cab for Cutie,0
The Mountain,Three Days Grace,3
Walk On Water,Thirty Seconds To Mars,0
When The Curtain Falls,Greta Van Fleet,0
She's Kerosene,The Interrupters,0
Get Up,Shinedown,3
Saturday Sun,Vance Joy,0
Ghost,Badflower,2
Sham Pain,Five Finger Death Punch,3
Quarter Past Midnight,Bastille,2
Up All Night,Beck,0
New Light,John Mayer,0
Miracle,Chvrches,0
Hunger,Florence + The Machine,6
Red Cold River,Breaking Benjamin,3
Get Out,Chvrches,2
Run For Cover,The Killers,2
Gone Away,Five Finger Death Punch,3
Good Kisser,Lake Street Dive,2
Handyman,AWOLnation,3
When Legends Rise,Godsmack,1
Body Talks,The Struts,1
Nevermind,Dennis Lloyd,1
Shotgun,George Ezra,0
House On Fire,Rise Against,7
Infra-Red,Three Days Grace,3
Mantra,Bring Me the Horizon,0
Rx (Medicate),Theory Of A Deadman,3
Right Left Wrong,Three Days Grace,0
World Gone Mad,Bastille,6
Nico And The Niners,twenty one pilots,1
The Gold,Manchester Orchestra,9
Happy Hour,Weezer,0
Four Out Of Five,Arctic Monkeys,0
Blood // Water,grandson,2
Lash Out,Alice Merton,0
Something Human,Muse,0
Dance Macabre,Ghost,0
Shame,Elle King,0
Do Your Worst,Rival Sons,0
I Only Lie When I Love You,Royal Blood,0
The Sky Is A Neighborhood,Foo Fighters,2
When the Seasons Change,Five Finger Death Punch,2
Pressure,Muse,0
Heroin,Badflower,6
Uncomfortable,Halestorm,3
I Hope You're Happy,Blue October,2
Worst Nites,Foster the People,0
Shelter,Broken Bells,2
Fever Pitch,Rainbow Kitten Surprise,0
Always Ascending,Franz Ferdinand,3
Scary Love,The Neighbourhood,3
Bohemian Rhapsody,Queen,2
Torn in Two,Breaking Benjamin,1
One More Light,Linkin Park,6
"Hey Look Ma, I Made It",Panic! At The Disco,0
you should see me in a crown,Billie Eilish,2
High Hopes,Panic! At The Disco,0
Trampoline,Shaed,6
Bad Guy,Billie Eilish,1
"Hey Look Ma, I Made It",Panic! At The Disco,0
Everything I Wanted,Billie Eilish,5
Gloria,The Lumineers,6
Doin' Time,Lana Del Rey,2
Bury a Friend,Billie Eilish,1
3 Nights,Dominic Fike,0
Natural,Imagine Dragons,3
Ready To Let Go,Cage the Elephant,0
Cringe,Matt Maeson,6
Chlorine,twenty one pilots,0
Lo/Hi,The Black Keys,0
Broken,lovelytheband,0
100 Bad Days,AJR,0
Orphans,Coldplay,7
Bad Liar,Imagine Dragons,2
Missed Connection,The Head and the Heart,0
Alligator,Of Monsters and Men,3
Blue on Black,Five Finger Death Punch,2
Social Cues,Cage the Elephant,0
Harmony Hall,Vampire Weekend,0
The Hype,twenty one pilots,0
Go,The Black Keys,3
16,Highly Suspect,3
Bohemian Rhapsody,Queen,2
Dissolve,Absofacto,0
When Am I Gonna Lose You,Local Natives,2
Longshot,Catfish and The Bottlemen,3
Hurt,Oliver Tree,7
My Blood,twenty one pilots,0
Guiding Light,Mumford & Sons,3
Under Your Scars,Godsmack,2
Unsainted,Slipknot,3
Joy,Bastille,3
Shotgun,George Ezra,0
Panic Attack,The Glorious Sons,2
Last Day Under The Sun,Volbeat,3
Monsters,Shinedown,2
Remember When,Bad Wolves,2
Life In The City,The Lumineers,9
Pressure,Muse,0
Another One Bites The Dust,Queen,0
The End Of The Game,Weezer,0
Love It If We Made It,The 1975,2
Breaking Down,I Prevail,6
A Reason To Fight,Disturbed,3
This Life,Vampire Weekend,2
Might Be Right,White Reaper,0
We Are The Champions,Queen,9
Hurricane,I Prevail,2
Borderline,Tame Impala,0
History of Violence,Theory of a Deadman,0
Radio Ga Ga,Queen,0
Far Away,Breaking Benjamin,3
We Will Rock You,Queen,6
Die to Live,Volbeat,3
Help Me Stranger,The Raconteurs,3
Complainer,Cold War Kids,6
Blame It On My Youth,Blink-182,2
Under the Graveyard,Ozzy Osbourne,2
Wars,Of Monsters and Men,0
Northern Lights,Death Cab For Cutie,0
Outnumbered,Dermot Kennedy,2
Running Up That Hill,Meg Myers,0
Worst Nites,Foster The People,0
No More,Disturbed,9
Get Up,Shinedown,3
Van Horn,Saint Motel,0
Thunder,Shaed,2
Saw Lightning,Beck,0
Almost (Sweet Music),Hozier,0
When I'm Gone,Dirty Honey,3
You Had Your Soul with You,The National,2
Come Around,Papa Roach,2
Exits,Foals,7
The Jester,Badflower,3
Level Of Concern,twenty one pilots,0
Bang!,AJR,0
Hallucinogenics,Matt Maeson,6
Lost In Yesterday,Tame Impala,9
Oh Yeah!,Green Day,0
High Hopes,Panic! At The Disco,0
Caution,The Killers,2
Bloody Valentine,Machine Gun Kelly,2
The Hype,twenty one pilots,0
Honeybee,The Head and the Heart,7
Novocaine,The Unlikely Candidates,3
Running Up That Hill,Meg Myers,0
Hero,Weezer,2
Bad Decisions,The Strokes,2
Might Be Right,White Reaper,0
Cardigan,Taylor Swift,2
Black Madonna,Cage The Elephant,0
Shame Shame,Foo Fighters,3
everything i wanted,Billie Eilish,5
Cradles,Sub Urban,1
Popular Monster,Falling in Reverse,2
Can I Call You Tonight?,Dayglow,3
"Hey Look Ma, I Made It",Panic! At The Disco,0
My Future,Billie Eilish,6
Your Love (Déjà Vu),Glass Animals,3
Moral Of The Story,Ashe,6
Unforgettable,Godsmack,1
Heat Waves,Glass Animals,0
Sober,Bad Wolves,2
Deleter,Grouplove,2
A Little Bit Off,Five Finger Death Punch,0
Mariposa,Peach Tree Rascals,0
Dance Monkey,Tones and I,0
Life In The City,The Lumineers,9
Used To Like,Neon Trees,2
Dance Of The Clairvoyants,Pearl Jam,0
The Adults Are Talking,The Strokes,2
Atlas Falls,Shinedown,9
loneliness for love,lovelytheband,0
City Of Angels,24kGoldn,0
Shine A Little Light,The Black Keys,2
Me & You Together Song,The 1975,0
Orphans,Coldplay,7
The Best,AWOLNATION,3
High Low,The Unlikely Candidates,2
Dreams,Fleetwood Mac,7
Living the Dream,Five Finger Death Punch,2
Death by Rock and Roll,The Pretty Reckless,3
Break My Baby,Kaleo,3
Hell N Back,Bakar,1
Uneventful Days,Beck,6
Sofia,Clairo,0
Can You Hear Me,Korn,0
My Tears Ricochet,Taylor Swift,6
I Got You,Michael Franti & Spearhead,0
August,Taylor Swift,6
16,Highly Suspect,3
Who’s Gonna Love Me Now,Cold War Kids,1
I Really Wish I Hated You,Blink-182,0
Use My Voice,Evanescence,3
Let Me Down,Oliver Tree,2
Closer to the Sky,The Glorious Sons,0
Patience,Chris Cornell,3
Hold On to Memories,Disturbed,9
The End Of The Game,Weezer,0
Oh My My,Blue October,0
Gimme Love,Joji,9
The Buzz,Pretenders,2
Trial By Fire,Saul,2
Godspeed,Alter Bridge,3
Mirrorball,Taylor Swift,6
Circle the Drain,Soccer Mommy,2
Kings,Clint Lowery,2
Dissolve,Absofacto,0
I Just Wanna Shine,Fitz And The Tantrums,0
Another Life,Motionless in White,2
Seven,Taylor Swift,6
This Forgotten Town,The Jayhawks,0
Keep My Name Outta Your Mouth,The Black Keys,0
Fire For You,Cannons,0
Angels & Demons,jxdn,7
This Is Me Trying,Taylor Swift,6
Waiting On A War,Foo Fighters,2
Follow You,Imagine Dragons,7
Heat Waves,Glass Animals,0
Darkness Settles In,Five Finger Death Punch,2
Without You,The Kid Laroi,6
All My Favorite Songs,Weezer,0
We Are Between,Modest Mouse,9
Therefore I Am,Billie Eilish,0
Better Without You,Evanescence,3
Way Less Sad,AJR,6
Serotonin,girl in red,1
No Son of Mine,Foo Fighters,0
Saturday,twenty one pilots,0
Willow,Taylor Swift,1
Missing Piece,Vance Joy,0
Bang!,AJR,0
The Bandit,Kings of Leon,3
Shy Away,twenty one pilots,0
A-O-K,Tai Verdes,0
Wrecked,Imagine Dragons,3
Find My Way,Paul McCartney,0
Higher Power,Coldplay,2
Happier Than Ever,Billie Eilish,9
Your Power,Billie Eilish,6
Brutal,Olivia Rodrigo,0
Bed Head,Manchester Orchestra,7
Sofia,Clairo,0
Nowhere Generation,Rise Against,2
Freaks,Surf Curse,3
NDA,Billie Eilish,3
I Wanna Be Your Slave,Måneskin,0
Hypotheticals,Lake Street Dive,2
Fire For You,Cannons,0
Deep End,Fousheé,1
Violent,carolesdaughter,0
Solar Power,Lorde,0
Once In A Lifetime,All Time Low,2
Colors,Black Pumas,2
Papercuts,Machine Gun Kelly,7
Let The Bad Times Roll,The Offspring,2
Can You Handle My Love??,Walk The Moon,0
Taking Me Back,Jack White,3
Lost Cause,Billie Eilish,1
Nobody's Stopping You Now,Lake Street Dive,2
I Hope Ur Miserable Until Ur Dead,Nessa Barrett,0
Down,St. Vincent,7
Champagne Problems,Taylor Swift,6
Stop Making This Hurt,Bleachers,0
Shame Shame,Foo Fighters,3
What You Say,Cold War Kids,0
Colorado,Milky Chance,0
Time In Disguise,Kings of Leon,3
Life Goes On,Oliver Tree,0
The Sun Hasn't Left,Modest Mouse,2
Bloody Valentine,Machine Gun Kelly,2
Distorted Light Beam,Bastille,2
Bad Dream,Cannons,0
Dreams,Fleetwood Mac,7
Chaise Longue,Wet Leg,2
Someone To You,Banners,0
Dirty,grandson,2
Paralyzed,Sueco,0
Sticky,The Maine,0
Fly Away,Tones And I,0
Gold Rush,Taylor Swift,6
1 Last Cigarette,The Band CAMINO,0
Echoing,Kings of Leon,2
fake friend,"nothing,nowhere.",0
Plastic Hearts,Miley Cyrus,2
Tolerate It,Taylor Swift,6
Know That I Know,Lake Street Dive,0
SugarCrash!,ElyOtto,1
"I Am Not A Woman, I'm A God",Halsey,2
Trouble’s Coming,Royal Blood,0
I Hope You Dance,Lee Ann Womack,2
My Next Thirty Years,Tim McGraw,0
That's The Way,Jo Dee Messina,2
How Do You Like Me Now?!,Toby Keith,0
Yes!,Chad Brock,0
What About Now,Lonestar,0
Who I Am,Jessica Andrews,3
The Best Day,George Strait,0
My Best Friend,Tim McGraw,2
Best Of Intentions,Travis Tritt,6
We Danced,Brad Paisley,6
The Little Girl,John Michael Montgomery,6
Smile,Lonestar,6
You Shouldn't Kiss Me Like This,Toby Keith,2
Born to Fly,Sara Evans,0
Just Another Day In Paradise,Phil Vassar,7
It Must Be Love,Alan Jackson,0
Kiss This,Aaron Tippin,0
But for the Grace of God,Keith Urban,0
She's More,Andy Griggs,3
Back At One,Mark Wills,6
Tell Her,Lonestar,6
Go On,George Strait,0
What Do You Say,Reba McEntire,2
I Will... But,SHeDAISY,0
The Chain Of Love,Clay Walker,6
I Lost It,Kenny Chesney,6
Burn,Jo Dee Messina,2
I Need You,LeAnn Rimes,0
Lessons Learned,Tracy Lawrence,0
Prayin' For Daylight,Rascal Flatts,0
Love's The Only House,Martina McBride,0
Right Where I Need to Be,Gary Allan,0
Carlene,Phil Vassar,0
Country Comes To Town,Toby Keith,0
Your Everything,Keith Urban,6
Big Deal,LeAnn Rimes,2
Flowers On The Wall,Eric Heatherly,0
Feels Like Love,Vince Gill,0
It's Always Somethin',Joe Diffie,3
Ashes by Now,Lee Ann Womack,0
www.memory,Alan Jackson,0
What I Need To Do,Kenny Chesney,6
Some Things Never Change,Tim McGraw,6
There You Are,Martina McBride,6
Because You Love Me,Jo Dee Messina,6
She Thinks My Tractor's Sexy,Kenny Chesney,0
This Woman Needs,SheDaisy,9
More,Trace Adkins,2
"Live, Laugh, Love",Clay Walker,0
Smoke Rings In The Dark,Gary Allan,6
It Was,Chely Wright,2
This Everyday Love,Rascal Flatts,0
One Voice,Billy Gilman,2
When You Need My Love,Darryl Worley,0
A Little Gasoline,Terri Clark,0
My Love Goes On And On,Chris Cagle,2
Another Nine Minutes,Yankee Grey,0
You Won't Be Lonely Now,Billy Ray Cyrus,9
Real Live Woman,Trisha Yearwood,6
Oklahoma,Billy Gilman,2
Daddy Won't Sell The Farm,Montgomery Gentry,0
It's A Love Thing,Keith Urban,0
Me Neither,Brad Paisley,0
Beer Thirty,Brooks & Dunn,2
The Quittin' Kind,Joe Diffie,0
Lonely,Tracy Lawrence,2
The Christmas Shoes,NewSong,6
Almost Doesn't Count,Mark Wills,6
Let's Make Sure We Kiss Goodbye,Vince Gill,6
The Visit,Chad Brock,0
No Mercy,Ty Herndon,2
That's the Beat of a Heart,The Warren Brothers,6
Unbreakable Heart,Jessica Andrews,6
Small Stuff,Alabama,3
Blue Moon,Steve Holy,2
Stuck In Love,The Judds,2
Where the Stars and Stripes and the Eagle Fly,Aaron Tippin,3
Austin,Blake Shelton,3
You Shouldn't Kiss Me Like This,Toby Keith,2
Who I Am,Jessica Andrews,3
I Wanna Talk About Me,Toby Keith,0
Where Were You (When The World Stopped Turning),Alan Jackson,6
One More Day,Diamond Rio,6
What I Really Meant To Say,Cyndi Thomson,0
Grown Men Don't Cry,Tim McGraw,0
Tell Her,Lonestar,6
Where I Come From,Alan Jackson,0
Good Morning Beautiful,Steve Holy,6
Only In America,Brooks & Dunn,7
Angry All The Time,Tim McGraw,6
Born To Fly,Sara Evans,0
"I Breathe In, I Breathe Out",Chris Cagle,6
But For The Grace Of God,Keith Urban,0
It's A Great Day To Be Alive,Travis Tritt,0
There Is No Arizona,Jamie O'Neal,2
Wrapped Around,Brad Paisley,9
Run,George Strait,6
The Long Goodbye,Brooks & Dunn,0
Love Of A Woman,Travis Tritt,3
I Could Not Ask For More,Sara Evans,6
She Couldn't Change Me,Montgomery Gentry,0
Burn,Jo Dee Messina,2
Where The Blacktop Ends,Keith Urban,2
If My Heart Had Wings,Faith Hill,0
I Would've Loved You Anyway,Trisha Yearwood,2
On A Night Like This,Trick Pony,0
Ashes By Now,Lee Ann Womack,0
Two People Fell In Love,Brad Paisley,6
Complicated,Carolyn Dawn Johnson,6
God Bless The USA,Lee Greenwood,2
If You Can Do Anything Else,George Strait,2
Downtime,Jo Dee Messina,0
When Somebody Loves You,Alan Jackson,6
Right Where I Need To Be,Gary Allan,0
Mrs. Steven Rudy,Mark McGuinn,0
While You Loved Me,Rascal Flatts,6
Laredo,Chris Cagle,2
When God-Fearin' Women Get The Blues,Martina McBride,0
With Me,Lonestar,0
Six-Pack Summer,Phil Vassar,0
Angels In Waiting,Tammy Cochran,6
This Everyday Love,Rascal Flatts,0
Pour Me,Trick Pony,2
A Good Day To Run,Darryl Worley,2
Lucky 4 You (Tonight I'm Just Me),SheDaisy,2
But I Do Love You,LeAnn Rimes,6
Why They Call It Falling,Lee Ann Womack,6
It's My Time,Martina McBride,2
Real Life (I Never Was The Same Again),Jeff Carson,6
Rose Bouquet,Phil Vassar,6
Man Of Me,Gary Allan,0
Move On,The Warren Brothers,0
People Like Us,Aaron Tippin,0
Sweet Summer,Diamond Rio,3
Loving Every Minute,Mark Wills,0
You Made Me That Way,Andy Griggs,0
Second Wind,Darryl Worley,6
The Tin Man,Kenny Chesney,6
Sometimes,Clay Davidson,6
Georgia,Carolyn Dawn Johnson,3
The Last Thing On My Mind,Patty Loveless,2
What I Did Right,Sons Of The Desert,0
How Cool Is That,Andy Griggs,2
Shiver,Jamie O'Neal,9
The Hunger,Steve Holy,3
Easy for Me to Say,Clint Black,6
There You Go Again,Kenny Rogers,6
Never Love You Enough,Chely Wright,2
Stuck in Love,The Judds,2
What Do You Know About Love,Dwight Yoakam,2
Good Morning Beautiful,Steve Holy,6
The Good Stuff,Kenny Chesney,2
Somebody Like You,Keith Urban,0
My List,Toby Keith,3
Who's Your Daddy?,Toby Keith,0
19 Somethin',Mark Wills,0
Drive (For Daddy Gene),Alan Jackson,0
Beautiful Mess,Diamond Rio,2
Ten Rounds with Jose Cuervo,Tracy Byrd,7
I Miss My Friend,Darryl Worley,6
The Long Goodbye,Brooks & Dunn,0
"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,6
Blessed,Martina McBride,3
"I Breathe In, I Breathe Out",Chris Cagle,6
Unbroken,Tim McGraw,0
The Baby,Blake Shelton,3
Wrapped Around,Brad Paisley,9
The Cowboy In Me,Tim McGraw,3
Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,3
I Just Wanna Be Mad,Terri Clark,0
Young,Kenny Chesney,0
The Impossible,Joe Nichols,6
What If She's An Angel,Tommy Shane Steiner,6
The One,Gary Allan,2
Work In Progress,Alan Jackson,0
Cry,Faith Hill,9
Not A Day Goes By,Lonestar,6
That's When I Love You,Phil Vassar,0
I Should Be Sleeping,Emerson Drive,2
I Keep Looking,Sara Evans,0
Where Would You Be,Martina McBride,3
You Can't Hide Beautiful,Aaron Lines,2
My Town,Montgomery Gentry,3
Red Ragtop,Tim McGraw,0
My Heart Is Lost To You,Brooks & Dunn,0
American Child,Phil Vassar,9
When You Lie Next To Me,Kellie Coffey,0
Tonight I Wanna Be Your Man,Andy Griggs,2
Modern Day Bonnie And Clyde,Travis Tritt,0
A Lot of Things Different,Kenny Chesney,6
Just Let Me Be In Love,Tracy Byrd,3
She Was,Mark Chesnutt,2
In Another World,Joe Diffie,3
Forgive,Rebecca Lynn Howard,6
Every River,Brooks & Dunn,2
Chrome,Trace Adkins,2
That's Just Jessie,Kevin Denney,2
Strong Enough To Be Your Man,Travis Tritt,6
Saints & Angels,Sara Evans,2
Just What I Do,Trick Pony,0
Ol' Red,Blake Shelton,0
There's No Limit,Deana Carter,0
Help Me Understand,Trace Adkins,6
Before I Knew Better,Brad Martin,2
All Over Me,Blake Shelton,6
At the End of the Day,Kellie Coffey,2
Something Worth Leaving Behind,Lee Ann Womack,3
I Always Liked That Best,Cyndi Thomson,6
On a Mission,Trick Pony,2
Life Happened,Tammy Cochran,6
Does My Ring Burn Your Finger,Lee Ann Womack,6
One Day Closer To You,Carolyn Dawn Johnson,0
Tiny Dancer,Tim McGraw,2
Jezebel,Chely Wright,0
Cold One Comin' On,Montgomery Gentry,2
Dare To Dream,Jo Dee Messina,0
Barbed Wire And Roses,Pinmonkey,0
Waitin' On Joe,Steve Azar,3
If That Ain't Country,Anthony Smith,0
Get Over Yourself,SheDaisy,0
Goodbye On A Bad Day,Shannon Lawson,7
Mine All Mine,SheDaisy,3
Family Tree,Darryl Worley,0
Look At Me Now,Sixwire,0
Cadillac Tears,Kevin Denney,0
The First Cut Is the Deepest,Sheryl Crow,2
19 Somethin',Mark Wills,0
Have You Forgotten?,Darryl Worley,2
There Goes My Life,Kenny Chesney,0
The Baby,Blake Shelton,3
What Was I Thinkin',Dierks Bentley,2
I Love This Bar,Toby Keith,0
My Front Porch Looking In,Lonestar,0
Real Good Man,Tim McGraw,0
Brokenheartsville,Joe Nichols,0
Tough Little Boys,Gary Allan,6
Who Wouldn't Wanna Be Me,Keith Urban,0
I Believe,Diamond Rio,6
She's My Kind Of Rain,Tim McGraw,3
American Soldier,Toby Keith,6
Remember When,Alan Jackson,6
Big Star,Kenny Chesney,0
Three Wooden Crosses,Randy Travis,6
Forever And For Always,Shania Twain,0
I Just Wanna Be Mad,Terri Clark,0
Watch the Wind Blow By,Tim McGraw,0
This One's For The Girls,Martina McBride,0
I Melt,Rascal Flatts,2
Celebrity,Brad Paisley,0
Fall Into Me,Emerson Drive,0
Cowboys Like Us,George Strait,9
Stay Gone,Jimmy Wayne,9
Love You Out Loud,Rascal Flatts,0
Help Pour Out The Rain (Lacey's Song),Buddy Jewell,0
Little Moments,Brad Paisley,3
Wave On Wave,Pat Green,3
You Can't Hide Beautiful,Aaron Lines,2
Raining On Sunday,Keith Urban,0
I Wanna Do It All,Terri Clark,0
Hell Yeah,Montgomery Gentry,2
Speed,Montgomery Gentry,3
Honesty (Write Me a List),Rodney Atkins,3
Concrete Angel,Martina McBride,6
A Lot Of Things Different,Kenny Chesney,6
Hot Mama,Trace Adkins,0
Drinkin' Bone,Tracy Byrd,0
Almost Home,Craig Morgan,6
I Can Only Imagine,MercyMe,2
The Love Song,Jeff Bates,6
Walk A Little Straighter,Billy Currington,6
I Wish You'd Stay,Brad Paisley,6
A Few Questions,Clay Walker,6
Walking In Memphis,Lonestar,0
Chrome,Trace Adkins,2
She's Not Just a Pretty Face,Shania Twain,0
99.9% Sure (I've Never Been Here Before),Brian McComas,0
Long Black Train,Josh Turner,0
Tell Me Something Bad About Tulsa,George Strait,6
Up!,Shania Twain,7
Good Little Girls,Blue County,9
There's No Limit,Deana Carter,0
Songs About Rain,Gary Allan,9
Unusually Unusual,Lonestar,0
The Truth About Men,Tracy Byrd,0
I Wish,Jo Dee Messina,6
Rock You Baby,Toby Keith,2
Beautiful Goodbye,Jennifer Hanson,0
She Only Smokes When She Drinks,Joe Nichols,3
Lovin' All Night,Patty Loveless,2
I Can't Be Your Friend,Rushlow,0
Backseat Of A Greyhound Bus,Sara Evans,2
Wrinkles,Diamond Rio,0
Spend My Time,Clint Black,6
There's More To Me Than You,Jessica Andrews,0
At The End Of The Day,Kellie Coffey,2
This Is God,Phil Vassar,3
On A Mission,Trick Pony,2
Next Big Thing,Vince Gill,2
My Last Name,Dierks Bentley,6
Was That My Life,Jo Dee Messina,2
Days Like This,Rachel Proctor,0
Playboys Of The Southwestern World,Blake Shelton,7
Family Tree,Darryl Worley,0
When The Lights Go Down,Faith Hill,2
Country Ain't Country,Travis Tritt,9
Texas Plates,Kellie Coffey,3
Live Like You Were Dying,Tim McGraw,2
American Soldier,Toby Keith,6
Remember When,Alan Jackson,6
Bless the Broken Road,Rascal Flatts,6
Watch The Wind Blow By,Tim McGraw,0
Days Go By,Keith Urban,0
Some Beach,Blake Shelton,0
Nothing On But The Radio,Gary Allan,0
Back When,Tim McGraw,0
Mayberry,Rascal Flatts,3
Mr. Mom,Lonestar,2
Suds In The Bucket,Sara Evans,0
If You Ever Stop Loving Me,Montgomery Gentry,2
I Hate Everything,George Strait,6
Letters From Home,John Michael Montgomery,6
Whiskey Girl,Toby Keith,0
I Go Back,Kenny Chesney,0
Mud on the Tires,Brad Paisley,7
In A Real Love,Phil Vassar,0
Somebody,Reba McEntire,6
Little Moments,Brad Paisley,3
The Woman With You,Kenny Chesney,0
That's What It's All About,Brooks & Dunn,3
You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,0
Perfect,Sara Evans,2
Baby Girl,Sugarland,2
Sweet Southern Comfort,Buddy Jewell,6
In My Daughter's Eyes,Martina McBride,6
I Wanna Do It All,Terri Clark,0
Let's Be Us Again,Lonestar,6
Here For The Party,Gretchen Wilson,7
Honesty (Write Me A List),Rodney Atkins,3
It's Getting Better All the Time,Brooks & Dunn,6
Stays In Mexico,Toby Keith,0
How Am I Doin',Dierks Bentley,2
When I Think About Cheatin',Gretchen Wilson,6
I Want To Live,Josh Gracin,2
